date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-29 13:54:14,Hurtzdonut13,CountryBarbi3J,0,0,1,"I hear ya there! Im running and I5 7500 with 8gig ram and no GPU since it took a shit! Need ram and gpu! At some point ill get a new elgato! I have the og hd60 El gato lol",,,,1277601271973806080,https://twitter.com/Hurtzdonut13/status/1277601271973806080
2020-06-28 13:15:18,RemyTheDeer,GlitchHatSFM,1,0,0,"Its better then my i3 dual core with its intergrated gpu If I did buy that someday i still have to save up for a gpu, since currently that system relies on its intergrated gpu but honestly its not bad, especially for me its a big upgrade",,,,1277229086524370944,https://twitter.com/RemyTheDeer/status/1277229086524370944
2020-06-26 16:23:22,RedemptionSauc1,HollowPoiint,1,0,4,"Yeah you surely can. But I highly recommend you to buy a 1500w power supply for longevity. Mainly because you will be unable to overclock your CPU out the box and GPU since then power consumption will more than likely go over 900w and that's when it's almost maxing out your watt-",,,,1276551637423861767,https://twitter.com/RedemptionSauc1/status/1276551637423861767
2020-06-26 04:56:59,mjester1337,M4NG0Z,0,0,0,"Yeah maybe. I'll probably just start with my gpu. Since its only a 770 still. I'll probably get a 1050 or 1660. Haven't decided yet and go 1 thing at a time.",,,,1276378904794550272,https://twitter.com/mjester1337/status/1276378904794550272
2020-06-25 14:07:37,shinee99_s,Raintastical,0,0,0,"I hope that you have 2x GPU since if u gonna use 60hz and 144hz at the same time expect insane tearing and shit. Cuz gpu can only refresh one refresh rate in one time.",,,,1276155089665826818,https://twitter.com/shinee99_s/status/1276155089665826818
2020-06-25 09:04:38,ForwardsEnginrd,,1,0,2,"I put TR-7 on both the CPU and GPU, since diamond pastes don't dry out or creep, and don't need heat cycling to hit optimal performance. Kudos to Sapphire for putting together an imminently serviceable graphics card! And also even backside thermal pads to use the backplate. pic.twitter.com/bSyl0pnWjg",,,,1276078841757339648,https://twitter.com/ForwardsEnginrd/status/1276078841757339648
2020-06-24 23:10:49,TTVNoobtubes,RangerMJP,0,0,0,"@RangerMJP if I won id just want the gpu since mines terrible and id give the rest of the pc away",,@RangerMJP,,1275929401646092295,https://twitter.com/TTVNoobtubes/status/1275929401646092295
2020-06-23 16:29:59,JimmyXieArt,LewLater,1,0,0,"Is it a bad time to buy this 16 inch with 5600M GPU, since ARM is coming? Been eyeing the 16 inch for a while, but yesterday's WWDC confused the heck outta me as to what to do.",,,,1275466139955421186,https://twitter.com/JimmyXieArt/status/1275466139955421186
2020-06-23 10:29:35,DanielEran,techbiznerd,0,0,1,"It’s been branded as “Apple GPU” since A11 appeared in 2017 (iPhoneX). It does use TBDR, which is associated with IMG, but is a custom architecture.",,,,1275375444179800064,https://twitter.com/DanielEran/status/1275375444179800064
2020-06-23 06:00:22,BoxcarCrasher,,0,0,2,"I assembled my PC tonight with exception of my GPU, since it doesn't come until tomorrow, to test if it'll post to the monitor. It does not. I'm gonna fucking scream.",,,,1275307693532573698,https://twitter.com/BoxcarCrasher/status/1275307693532573698
2020-06-22 16:38:04,Yeros077,NVIDIAGeForceUK,0,0,0,"I was a console player but when i build my first pc i added a GTX 970 so technically that was my first GPU. Since then i sold my pc and now i barely game on a laptop with a 940M.",,,,1275105786902065158,https://twitter.com/Yeros077/status/1275105786902065158
2020-06-22 09:48:57,sonic_hedgemom,DataKinds,1,0,1,"I don't believe the rendered viewport can utilize CPU + GPU, since it's progressive instead of tiled. Possible that rendered view is using the GPU alone, and the GPU+CPU is messing with the legit render (CPU+GPU is only doable on OpenCL to my knowledge)",,,,1275002829309001728,https://twitter.com/sonic_hedgemom/status/1275002829309001728
2020-06-22 01:28:57,mLichy,_BD3D,0,0,0,"Yeah. Is always something new. As soon as you buy. Is out of date. I’ve never had amd CPU. Not ati gpu since like early 2000s. Hah.",,,,1274876998096060416,https://twitter.com/mLichy/status/1274876998096060416
2020-06-21 21:07:01,briancmoses,,0,0,2,"Doing some #DIY #NAS: 2020 Edition shopping this morning! It needs a GPU since the CPU's features don't include integrated graphics AND a low-profile CPU cooler. Note to self: This a really bonkers NAS, you better include some more budget-friendly options in this blog! pic.twitter.com/zC0MUuU6TV",,,#DIY #NAS,1274811083375677441,https://twitter.com/briancmoses/status/1274811083375677441
2020-06-21 17:56:04,RedJassem,,1,0,1,"2019 me: ill just get a laptop without a GPU since im not a gamer, Ill pobably no use any graphic intesive shit 2020 Me who got into ml: http://model.fit ( ) ===>------ eta: 57:23",,,,1274763026197909504,https://twitter.com/RedJassem/status/1274763026197909504
2020-06-20 23:01:05,FluxR6S,FluxR6S,0,0,0,"or touched my pc in a week due to my gpu since it’s broken",,,,1274477402224238593,https://twitter.com/FluxR6S/status/1274477402224238593
2020-06-19 16:03:41,karlhigley,,1,0,1,"Specifically, I wanted Precision@k and NDCG@k that would work on CPU or GPU, since those are the metrics identified by Valcarce et al. (2018) as having both discriminative power at higher cutoffs (~100) and robustness to popularity and sparsity biases: https://dl.acm.org/doi/10.1145/3240323.3240347 …",,@k @k,,1274009969411731456,https://twitter.com/karlhigley/status/1274009969411731456
2020-06-18 16:18:36,MadiShafiq,CyberpunkGame,0,0,1,"Is there any chance for me to upgrade my current GPU since I have 5 months more until its release date? https://twitter.com/CyberpunkGame/status/1273647385294626816 …",,,,1273651336542732289,https://twitter.com/MadiShafiq/status/1273651336542732289
2020-06-18 12:42:00,SnipSnapD,ScanComputers,0,0,0,"5700XT! Not had an AMD GPU since my MSI 290x! How times have changed... more power... pic.twitter.com/6dqpxuLq2s",,,,1273596825862275072,https://twitter.com/SnipSnapD/status/1273596825862275072
2020-06-18 00:50:47,nick00li,SudhanvaS1,2,0,0,"Apple has designed its GPU since the A11 processor actually.",,,,1273417841656635393,https://twitter.com/nick00li/status/1273417841656635393
2020-06-17 21:45:30,Micha08771889,NVIDIAGeForce,1,0,0,"My first gpu since 2015 and still today is: from an i5-5200u with drivers from 2013-2014 since Asus (autocorrect wrote Asia not asus)doesn’t allow to upgrade drivers. I run war thunder at ultra low and have 30-50 FPS and it crashes after few hour because I have no more storage.",,,,1273371216284471296,https://twitter.com/Micha08771889/status/1273371216284471296
2020-06-17 17:30:01,aviinfinity,NVIDIAGeForce,0,0,0,"My first GPU was the radeon integrated graphics card for my laptop. I haven't had a real GPU since then, unfortunately.",,,,1273306921798426630,https://twitter.com/aviinfinity/status/1273306921798426630
2020-06-17 17:28:21,DiaaJamel,NVIDIAGeForce,0,0,0,"Integrated GPU since 2010",,,,1273306502875447297,https://twitter.com/DiaaJamel/status/1273306502875447297
2020-06-15 21:25:17,mewtwoyakovlev,ikeaquality,1,0,0,"that shit cant run anything because it has an integrated gpu, since shes a woman and doesnt know shit about gaming and forgot to buy a gpu lolololol",,,,1272641351184797697,https://twitter.com/mewtwoyakovlev/status/1272641351184797697
2020-06-15 15:16:59,QuadTechnology,Wmgroome,0,0,0,"Thanks yes after researching the Odyssey G9 is set to be a monitor that is pitched for future iterations of GPU's etc. I now simply need to run at full res for what I need to do which is actually achievable using onboard graphics and no GPU since i'm not gaming.",,,,1272548664754479105,https://twitter.com/QuadTechnology/status/1272548664754479105
2020-06-15 08:35:11,Flash85484173,udaytek,0,0,0,"And lacks a GPU...since the G series processors are APUs with the vega graphics...even my ryzen 7 1700 doesnt have the inbuilt graphics.",,,,1272447551636004864,https://twitter.com/Flash85484173/status/1272447551636004864
2020-06-14 20:22:21,YouThoughtFool,Jameson84125422,0,0,0,"Thats fair, i myself prefer a 27"" screen with my tower. I made sure all my hardware was top of the line besides the gpu since thats what matters most for rendering and the 30 series is close to release so i getcha",,,,1272263127975882752,https://twitter.com/YouThoughtFool/status/1272263127975882752
2020-06-13 10:35:32,Jayrobins13,justanobodybro,1,0,1,"Could probably get a better gpu since they are going to go cheaper i didnt just say 600 you could go up to 700.",,,,1271753059543154689,https://twitter.com/Jayrobins13/status/1271753059543154689
2020-06-12 16:51:03,tazthecreator,LordPolo8,1,1,2,"please tell me what that .3 difference is doing for the cpu n that 2pt diffence in the gpu. since you worried about the stats .",,,,1271485174065385472,https://twitter.com/tazthecreator/status/1271485174065385472
2020-06-12 03:04:39,Codenamegamma,radfordhound,0,0,0,"i just turn off GPU rendering and make sure the profile i'm using to render doesn't default to the GPU. since that was my issue the last time i was like ""Just turn it off in the settings!"" and it didn't work. why the fuck a render profile setting overwrite a base setting?",,,,1271277205973168128,https://twitter.com/Codenamegamma/status/1271277205973168128
2020-06-12 00:38:09,corminus,Dolphin_Dasher,1,0,1,"Hopefully you can hold out a little bit longer on buying a GPU since hopefully we'll have new stuff on both sides come September",,,,1271240337114030080,https://twitter.com/corminus/status/1271240337114030080
2020-06-11 20:23:26,OctoMorty_,AyeDeeHD,1,0,0,"Lmfao I'm not even home I work for a living my pleasure to say the gpu since I got it for free",,,,1271176235817873414,https://twitter.com/OctoMorty_/status/1271176235817873414
2020-06-11 14:36:09,jnf630,DNaps17,1,0,0,"Awesome brother! I built my PC in 2016 and only upgraded the GPU. Since I’ve already decided not to get the new Xbox, I was already leaning toward a PC upgrade. If PS5 is this expensive and robs me of their delicious exclusives, I will have no choice.",,,,1271088839625498624,https://twitter.com/jnf630/status/1271088839625498624
2020-06-11 13:27:19,DragonOrb,VastGG,0,0,0,"As much as I would love to find a desktop (even one without a GPU, since I have one I could use), I would buy essentials for the house. Food, etc.",,,,1271071515203624966,https://twitter.com/DragonOrb/status/1271071515203624966
2020-06-11 03:28:22,MarcosSanzMKT,49ersCryssy,2,0,0,"If your laptop doesnt have an Nvidia GPU it will not properly use the mercury engine. But if you have it enabled then you do have an Nvidia GPU since premiere recognized it. Now, is it a shared GPU (Intel/Nvidia)? Or a dedicated GPU?",,,,1270920784907812867,https://twitter.com/MarcosSanzMKT/status/1270920784907812867
2020-06-11 00:50:17,StealthyUSN,CDouglasMTG,1,0,0,"Recently cleaned out the entire PC, it's practically dust free. hmmm Ive had this GPU since it launched back in June-July of 2016... The Asus Strix GTX 1080.",,,,1270881001187704833,https://twitter.com/StealthyUSN/status/1270881001187704833
2020-06-10 16:35:56,Kirby0Louise,ant_uk15,2,0,0,"I'd hardly consider Pascal/Turing/RDNA1 ""legacy"" HW The GTX 1070 has always been a solid GPU since launch and continues to be even today. It's hard to go wrong with Nvidia xx70",,,,1270756596088541184,https://twitter.com/Kirby0Louise/status/1270756596088541184
2020-06-10 13:43:45,PlayerOneDylan,,1,0,0,"Might just go an order the rest of my PC parts, or some, except for the case and GPU since they're out of stock.",,,,1270713266038353920,https://twitter.com/PlayerOneDylan/status/1270713266038353920
2020-06-09 16:45:41,muchawesomewow,,1,0,0,"Oh no. Looks like I will also need to get a cheapo gpu since the P67 motherboard does not have a video out port. Hmm...",,,,1270396662742003713,https://twitter.com/muchawesomewow/status/1270396662742003713
2020-06-07 15:25:19,rzidane360,geofflangdale,0,0,0,"It’s possible that they’re talking about warp scheduling being done by the compiler. Though that would make for a very strange gpu, since it’s usually defined by hardware warp context switching.",,,,1269651661028421634,https://twitter.com/rzidane360/status/1269651661028421634
2020-06-07 08:43:19,arthurvost,,2,0,5,"Stole my dad's GPU since it's a 2Gb one too. Farewell, GTX 770... you will be missed pic.twitter.com/KW8XRZdoWI",,,,1269550492876787719,https://twitter.com/arthurvost/status/1269550492876787719
2020-06-06 09:57:17,HardwareNumb3rs,FanlessTech,0,0,0,"I was thinking about the 1660 Super as GPU, since with the Zotac that I have here the fan is barely spinning in gaming, probably a nice heat pipe will do the trick.",,,,1269206720586362880,https://twitter.com/HardwareNumb3rs/status/1269206720586362880
2020-06-04 15:27:43,chokenspuh,bartsimsonreal,0,0,0,"I haven't bought a gpu since bitcoin mining drove the prices up lol",,,,1268565100019036162,https://twitter.com/chokenspuh/status/1268565100019036162
2020-06-04 00:42:35,xxiForza,blueisviolet,1,0,0,"Yep. I had a RX 580 and got the chance to get a 5700 XT for 350 or a Radeon VII for 450 but Vega 64 is my dream GPU since Day 1 and i decided to go for it. Whas i tried to find at a price that i were able to afford is the Radeon Pro SSG but couldn't find it at or lower than $1K.",,,,1268342350121701381,https://twitter.com/xxiForza/status/1268342350121701381
2020-06-03 14:42:41,RBjersander,VastGG,0,0,0,"For me it would gpu since it would help with 3D rendering",,,,1268191377973796865,https://twitter.com/RBjersander/status/1268191377973796865
2020-06-02 14:09:33,zblxtxt,,6,0,11,"the game cant find my gpu since it overheated no more amorous :( pic.twitter.com/Nc4dKOgPix",,,,1267820652636983296,https://twitter.com/zblxtxt/status/1267820652636983296
2020-06-01 02:39:04,remishadow1,saphirosphere,0,0,0,"Ah yeah, underclocking makes sense. You might also want to look into the power draw of your GPU since it's an OC version.",,,,1267284498196180994,https://twitter.com/remishadow1/status/1267284498196180994
2020-05-31 11:30:21,IGNandr,Mrtweeday,0,0,0,"i would love to get a gpu since my pc is getting old",,,,1267055815011303424,https://twitter.com/IGNandr/status/1267055815011303424
2020-05-31 06:39:06,TJStudioYT,mitukineu,1,0,1,"I definitely wanted to try my hand at doing song covers, but I gotta save up for a VR-ready PC rig first along with the HyperX Quadcast microphone. However, I may try the RTX Voice feature on my future RTX 2060 Super GPU since I heard it did pretty well with suppressing-",,,,1266982520723247109,https://twitter.com/TJStudioYT/status/1266982520723247109
2020-05-30 07:20:22,mstum,MalwareMinigun,1,0,0,"Curious, what's that water cooling? I like that it covers both the CPU and GPU, since covering only the CPU makes AIO's not worth buying for me.",,,,1266630517841068033,https://twitter.com/mstum/status/1266630517841068033
2020-05-29 19:36:22,MiraiXIV,,0,0,0,"Loop is run, ready for pressure and leak testing today. Just a simple loop for now. Didn’t make sense to buy a water block for my gpu since I plan on replacing it in the next 12-18 months pic.twitter.com/bO22CVf1aA",,,,1266453349307576320,https://twitter.com/MiraiXIV/status/1266453349307576320
2020-05-29 19:29:16,wcstillwell,wcstillwell,3,16,110,"This is just not how the real world works. Developers have been writing code that can handle improvements in CPU and GPU since forever. It is sort of rhe hallmark of the way software should get written. 3/x",,,,1266451561447751681,https://twitter.com/wcstillwell/status/1266451561447751681
2020-05-29 19:11:55,lildevilhorns,Espressuuu,1,0,0,"im looking to upgrade my RAM and get a proper GPU (since i currently have integrated graphics)",,,,1266447194791559169,https://twitter.com/lildevilhorns/status/1266447194791559169
2020-05-29 03:43:32,dklxc,,2,0,0,"Alright, PSU works (paper clip test), but computer won't start/boot, like it's not getting power. And I'm not buying a replacement mobo to fit 2011 parts. Time for a new PC? Probably without GPU, since I'm not gaming anyway, and just go for small form factor?",,,,1266213560767545344,https://twitter.com/dklxc/status/1266213560767545344
2020-05-28 18:45:44,ant_uk15,deeovan,0,0,0,"It's called Partially Resident Textures, a hardware feature AMD introduced in GCN back in 2013 and has been in every AMD GPU since. It's also already used in PS4 games..... Here's a quick snippet from AMD's GCN review. pic.twitter.com/mui08U8eCC",,,,1266078219704446976,https://twitter.com/ant_uk15/status/1266078219704446976
2020-05-27 17:30:07,nuggdoctor1978,,0,0,0,"Redid my fan setup and redid my 240mm radiator and BAM! Over 3900 multicore and over 500 single core. No gpu since my 1080ti died awhile ago. i have the glass off since i am working on it today. @CORSAIR @intel @GIGABYTEUSA #newstreamerpic.twitter.com/xvpuLA48Fh",,@CORSAIR @intel @GIGABYTEUSA,#newstreamerpic,1265696802642280455,https://twitter.com/nuggdoctor1978/status/1265696802642280455
2020-05-27 12:12:53,TheBullzeyeKK,,1,0,1,"Been using the GPU since 2016. To change thermal paste or nay?",,,,1265616965101551616,https://twitter.com/TheBullzeyeKK/status/1265616965101551616
2020-05-26 10:05:21,jernej__s,RvLeshrac,0,0,0,"IIRC, Vista disabled Aero if you had different GPUs in the computer; Windows 7 fixed that. I've been running my work machine with monitors connected to both GT420 and on-board Intel GPU since 2012 (and I totally removed the covers HP put over the on-board ports). pic.twitter.com/ypBdyxw8CT",,,,1265222482186903553,https://twitter.com/jernej__s/status/1265222482186903553
2020-05-26 01:57:22,JoshDiesToday,Corey_Mrozinski,1,0,0,"Usually the floor becomes the console for PC. But this is generally upon the requirement of hardware specifications on the CPU/GPU. Since you 'can still buy' an HDD, it's going to sort of not matter until 'minimum requirements' start becoming 'requires nvme ssd'.",,,,1265099676874878978,https://twitter.com/JoshDiesToday/status/1265099676874878978
2020-05-26 00:26:29,MyUsernamesThis,MeganPlays,0,1,17,"happens to me, in the process of doing an RMA for the cpu and gonna see what happens (i know its not the gpu since i tried several different ones already)",,,,1265076807667257344,https://twitter.com/MyUsernamesThis/status/1265076807667257344
2020-05-25 23:12:43,WolfWings,WolfWings,1,0,0,"And with a 1660 you don't need a lot of CPU for streaming anymore, the video card will handle encoding better, so an i3-9100 is the fastest 4-core CPU ATM. The ""9100F"" is a bit cheaper as it doesn't have a built-in GPU since you're adding a dedicated GPU anyways.",,,,1265058243295969280,https://twitter.com/WolfWings/status/1265058243295969280
2020-05-25 05:50:57,DarkainMX,,1,0,0,"VGA or composite breakout cables? Apparently this does BOTH!! These cards are used in camera surveillance DVRs/PVRs. But this was just a normal consumer Compaq desktop PC not doing anything special. I think they just wanted a cheapo 1x GPU, since that's the only Mobo slot pic.twitter.com/3ECdlbstym",,,,1264796073496702977,https://twitter.com/DarkainMX/status/1264796073496702977
2020-05-25 03:01:37,TheBY2K,mrdomino_,0,0,1,"Hey, it's Blu-Ray and I've had this PC for 5+ years. Though I changed the GPU since.",,,,1264753458541932544,https://twitter.com/TheBY2K/status/1264753458541932544
2020-05-24 17:55:31,NexusReaperrr,OfficialPCMR,0,0,0,"Probably sell it for a better gpu since the Ventus is one of the worst cards",,,,1264616029348642819,https://twitter.com/NexusReaperrr/status/1264616029348642819
2020-05-24 14:20:13,JoshDiesToday,JoshDiesToday,1,0,0,"A ""bottleneck"" is literally as it states. ""Bottleneck"". The Series X's bottleneck is only the GPU; everything else is balanced. The PS5's is also the GPU, but it's more-so the memory than the GPU since it can only transfer assets at that 256-bit bus width and 448gbps transfer.",,,,1264561845886758912,https://twitter.com/JoshDiesToday/status/1264561845886758912
2020-05-24 05:55:33,indie_comics,,1,0,1,"Update, I was able to install my new @AMD Ryzen 9 3900 X with the @CoolerMaster_NA water cooler I purchased. The only parts I am missing are the second @Nvidia @TEAMEVGA GTX 1070 FTW GPU. Since my vision has been failing me, I wanted to get some new monitors. I has able to find",,@AMD @CoolerMaster_NA @Nvidia @TEAMEVGA,,1264434843049496577,https://twitter.com/indie_comics/status/1264434843049496577
2020-05-24 01:20:47,NC_Kamare,,6,0,15,"Is there any other parts that’s I should upgrade on my pc? I have only upgraded my cpu and gpu since I’ve gotten my pc to a super 2070 and an i7-9700k. (Started off with an rtx 1060 and a i5-7600k) but I feel like my pc isn’t performing like it should",,,,1264365694684221447,https://twitter.com/NC_Kamare/status/1264365694684221447
2020-05-23 15:35:21,WhatACheesyName,WhatACheesyName,2,0,1,"The new Acer Swift 5 also runs on AMD 4000 series cpu, but don’t remember if that has a gpu. Since I’m not sure what programs you use, it’s a good idea to look at benchmarks yourself",,,,1264218365696061440,https://twitter.com/WhatACheesyName/status/1264218365696061440
2020-05-23 12:07:50,smolkuya,PatchouliGaming,1,0,1,"noice, idk what to choose as amd cpu and the gpu? since my motherboard will arrives next week",,,,1264166144325431296,https://twitter.com/smolkuya/status/1264166144325431296
2020-05-21 03:18:04,itsEvxl,JustASeal0,1,0,0,"I stream off my GPU since its way better than my CPU. i recommend that",,,,1263308048963178496,https://twitter.com/itsEvxl/status/1263308048963178496
2020-05-20 21:17:45,huvegi,,4,0,3,"Trying to run simulations on my computer...realized there's no way to utilize my GPU since Nvidia drivers are only compatible through macOS 10.13 (3 yr old OS, 10.16 this Fall) @apple @tim_cook @nvidia Maybe this petition via @Change will do something?http://chng.it/zff9d9Y7",,@apple @tim_cook @nvidia @Change,,1263217373709922304,https://twitter.com/huvegi/status/1263217373709922304
2020-05-19 17:06:56,DestinnyBunny,HechTea,0,0,1,"I'm aware, but considering the performance of that cpu, I might get a dirt cheap card just to get the system running and later on get a decent gpu, since I don't need it to render complex 3D graphics. I can't afford much so I'm gonna use it mostly just for work, for now. c:",,,,1262791864266166273,https://twitter.com/DestinnyBunny/status/1262791864266166273
2020-05-18 19:51:29,FremyCompany,ericlaw,0,0,0,"Sounds mildly concerning. I have a LX1 Yoga from Summer 2018 and never had such a problem. I might have some apps crash when I disconnect my external gpu since a recent windows update, but that's anecdotal.",,,,1262470887221182466,https://twitter.com/FremyCompany/status/1262470887221182466
2020-05-18 14:12:42,Lordscrotums,,0,0,0,"Taking quick break from streaming till next week. Waiting for new GPU since my GT710 can't stream SOT and play at the same time",,,,1262385628966203392,https://twitter.com/Lordscrotums/status/1262385628966203392
2020-05-18 12:39:18,Startide,,0,0,1,"Once my current gaming laptop dies though, I think my next laptop will be one with replaceable cpu and gpu since that's becoming a thing",,,,1262362123226800128,https://twitter.com/Startide/status/1262362123226800128
2020-05-18 10:06:38,AymoneBE,Ahthems,0,0,0,"4 years and just changed my GPU since then",,,,1262323703284629504,https://twitter.com/AymoneBE/status/1262323703284629504
2020-05-17 13:58:25,falcony146,sharkims,1,0,0,"I was thinking to leave it down so that the aio can get fresh air instead of cooling with warm ambient air mainly caused by the gpu, since this case have a chimney effect. I also bought two 200mm fans to put on top in order to accelerate the heat dissipation. What do you think ?",,,,1262019644623331338,https://twitter.com/falcony146/status/1262019644623331338
2020-05-17 05:23:30,sharkyhat,,1,0,1,"Here's the goal for my new machine (hopefully by the end of this year). Giving to M.2 for the OS and programs, a dedicated M.2 backup, and two SSDs - one for video storage and one for gaming storage. Doubling my current RAM and getting a better GPU since I'm running 3GB. pic.twitter.com/BvseeIzAoJ",,,,1261890063891402752,https://twitter.com/sharkyhat/status/1261890063891402752
2020-05-17 04:15:41,KnowledgeHubTy,N4G,0,0,8,"Odd for them to use a notebook GPU, since few people use those. Means 2080 TI on desktop should blow past it, but since it's a vertical slice, who knows what games will actually look like",,,,1261872994923810817,https://twitter.com/KnowledgeHubTy/status/1261872994923810817
2020-05-16 20:58:52,Toboinetsu,YMxMadz,1,0,0,"No not you in general, for you, it doesn't alleviate from the GPU since the RAM is the only one that works with the GPU/CPU while the game is running or else good luck in replacing your SSD in a month.",,,,1261763069778198533,https://twitter.com/Toboinetsu/status/1261763069778198533
2020-05-16 08:03:14,Moru_blade,Moru_blade,3,3,2,"need to replace my gpu since i cant fix it, currently using onboard gpu. so anyone want to Commission me? https://twitter.com/Moru_blade/status/1232974588272709633 …",,,,1261567875149492224,https://twitter.com/Moru_blade/status/1261567875149492224
2020-05-16 07:09:30,Colteastwood,jaylay900,0,0,2,"I've had the same $430 GPU since 2017 and I'm not upgrading for another couple of years, because I play most everything on my Xbox One X and soon my Xbox Series X. My PC from 2019 was $1100.",,,,1261554351077593088,https://twitter.com/Colteastwood/status/1261554351077593088
2020-05-16 02:35:02,db515d988d154a2,MKBHD,0,0,0,"My budget phone blueprint i prioritize cpu and gpu since i pretty much a gamer. Display 3$Specs 5$Camera 3$Battery 3$Hardware/Design 1$Software 1$Marketing 1$",,,,1261485277798739968,https://twitter.com/db515d988d154a2/status/1261485277798739968
2020-05-14 22:34:20,Radgamer420,VG247,2,0,7,"Sony made the wrong choice focusing on a slightly faster ssd. They shouldve got a better gpu since they already have a ryzen cpu so ps5 wouldnt be weaker than xbox tho. X series has ryzen AND better gpu",,,,1261062318403866630,https://twitter.com/Radgamer420/status/1261062318403866630
2020-05-14 18:01:45,DarkEmmanuel,NVIDIAAIDev,1,0,1,"Cool stuff, to be honest after seeing the new unreal engine, i was hoping to see the new GPU. Since i do need an upgrade, i am still rocking my GTX 970, but want to move on.",,,,1260993717374119936,https://twitter.com/DarkEmmanuel/status/1260993717374119936
2020-05-14 15:09:37,sjake333,count_dookuwu,0,0,0,"I loved my Voodoo 3. My friend had a Voodoo 2 and was blown away. When my dad decided to get a PC built, I made sure he knew that we needed a Voodoo. Played countless hours of UT99. Never really had quite the same attachment to any GPU since.",,,,1260950400867299328,https://twitter.com/sjake333/status/1260950400867299328
2020-05-14 08:39:33,Amy53542087,aadnoll,0,0,0,"yeah that's true for graphics cards a bit. you gotta apply too much on them tbh. I never repasted a GPU since i never had the need to. but for CPUs it's not really an issue! and the bubbles would probably be squeezed out if you push them out enough? maybe I don't know.",,,,1260852236298727425,https://twitter.com/Amy53542087/status/1260852236298727425
2020-05-14 03:57:33,Danny__D,,1,0,0,"The environment is doing a sort of ray tracing with nanite. Their polygon generation engine. Figuring out elements on the screen and then applying each effect on a per pixel and polygon basis. It seems a bit simpler for the gpu, since it doesn’t define the same pixel twice.",,,,1260781267617845250,https://twitter.com/Danny__D/status/1260781267617845250
2020-05-13 23:37:04,Siviathan,,0,0,0,"hmm prolly gonna wait in gpu since nvidias doing press tomorrow so there'll be new ones... maybe bigger ssds instead",,,,1260715718846246912,https://twitter.com/Siviathan/status/1260715718846246912
