date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-10 02:15:55,crypto_lawrence,,0,0,0,"そいつはLISKだな。ARM系のCPUでも簡単に動かせることを特徴にしているが、俺たちにはあんまり関係ない話だ。モノのインターネットでこれが使えるって宣伝してるんだが、Arduinoのスケッチを渡してもらわないと俺は納得できないな。何の話をしてるって？仮想通貨の話しかしてないが…",,,,1281411801461088256,https://twitter.com/crypto_lawrence/status/1281411801461088256
2020-07-10 02:15:45,namako678,cpu_rakko,1,0,0,"コインランドリー愛用してる\(ᯅ̈ )/",,,,1281411759815811072,https://twitter.com/namako678/status/1281411759815811072
2020-07-10 02:15:43,zeriyoshi_svr,,0,0,0,"Room:22.125 °C CPU:33.333 ℃ HDDs: /dev/sda:32 °C /dev/sdb:31 °C 2020/07/10 11:15:43",,,,1281411751326543872,https://twitter.com/zeriyoshi_svr/status/1281411751326543872
2020-07-10 02:15:40,SlickL_CPU,DaboSwiny,0,0,0,"This is not the correct way to respond imo. Even the small cases of sexual harassment need to be exposed. If they are not that bad, we need to recognize that it is still not consent and that showing contempt for this enables others who do worse",,,,1281411737418444800,https://twitter.com/SlickL_CPU/status/1281411737418444800
2020-07-10 02:15:26,enigmapi_one,,0,0,0,"The date and time is: Thu Jul 9 21:15:25 CDT 2020 and my current CPU temperature is: 54.1 C or 129.4 F for my American comrades",,,,1281411680484962309,https://twitter.com/enigmapi_one/status/1281411680484962309
2020-07-10 02:15:16,notanotherpi,,0,0,0,"Free RAM: 306 (370) Nb. processes: 111 Up time: 32 days, 3:23 Nb. connections: 2 T(C): 50.8 CPU speed: arm_freq=900",,,,1281411638457966594,https://twitter.com/notanotherpi/status/1281411638457966594
2020-07-10 02:15:16,shiraha0to,,0,0,0,"今期ｸﾞﾚﾌｪｽ、赤テンションじゃないと間に合わないし、その上で相手に赤テンションあると崩壊するし、自分だけ赤テンションでも手札揃ってないとだし、さらにCPUの攻撃が偏らないように祈らないといけないし、その上でCPUのパーティー補正値によっては伸びないの本当にゲームとしてどうなの",,,,1281411637321191425,https://twitter.com/shiraha0to/status/1281411637321191425
2020-07-10 02:15:16,sabre_sbr,amenboy_,1,0,0,"ハイパースレッディングは仮想化コア(スレッド)を消して、8コア8スレッドCPU扱いになるので、ゲームによっては性能が下がるかもしれないことだけ念頭に置いてください ご存知だったら気にしないでください",,,,1281411637103128576,https://twitter.com/sabre_sbr/status/1281411637103128576
2020-07-10 02:15:11,Davids_RasPi,,0,0,0,"Hot water tank temperatures at: 2020/07/10 03:15:04 top=37.0 side=33.0 middle=32.0 stat=29.0 bottom=25.562 board=21.437 loft=15.0 CPU=37.9",,,,1281411615062216713,https://twitter.com/Davids_RasPi/status/1281411615062216713
2020-07-10 02:15:03,MoguForegu,,0,0,0,"【ベンチで検証! CPUのキキどころ】3世代9種類のCPUでファイナルファンタジーXIVを性能検証 - PC Watch https://pc.watch.impress.co.jp/docs/column/kikidokoro/1264340.html … @pc_watchより",,@pc_watchより,,1281411581985779714,https://twitter.com/MoguForegu/status/1281411581985779714
2020-07-10 02:15:02,raspi_De_Yonel,,0,0,0,"Uptime:2 d, 18 h, 21 m Nb user(s):0 connected Ping http://google.com : 12.967 ms CPU:37°C #raspberryPi1",,,#raspberryPi1,1281411576667480070,https://twitter.com/raspi_De_Yonel/status/1281411576667480070
2020-07-10 02:14:49,sergiojrocha,JCdaOmnislasher,0,0,0,"Now the question is, buy a new cpu or new motherboard?",,,,1281411522242248704,https://twitter.com/sergiojrocha/status/1281411522242248704
2020-07-10 02:14:46,Viking2121_,GregSalazarYT,1,0,0,"I gave up on Asus, and will not recommend them no longer, My Asus x99 Deluxe had that bug where it killed 3 5820k's, I RMA'd the board twice with them sending the same one back to me each time, Intel refused to replace the CPU after the 3rd time, Asus support is god awful...",,,,1281411512100425728,https://twitter.com/Viking2121_/status/1281411512100425728
2020-07-10 02:14:46,YMC_Reloaded,,0,0,0,"ずいぶんムーンサルト落とせるようになってきたな。普通の飛びと見分けないとタイミングミスって痛い事になるけど。CPUレベル8も役に立つじゃん",,,,1281411510179225600,https://twitter.com/YMC_Reloaded/status/1281411510179225600
2020-07-10 02:14:45,DebarghyaMitr10,,1,0,3,"Its will be a 5 or 6 nm architecture With cortex a78 cpu and mali g78 graphics . Feel free to retweet @xdadevelopershttps://www.xda-developers.com/samsung-exynos-992-5nm-chip-galaxy-note-20-arm-new-cpu-gpu/ …",,@xdadevelopershttps,,1281411508585431040,https://twitter.com/DebarghyaMitr10/status/1281411508585431040
2020-07-10 02:14:30,xxxxxRiRixxxxx,,0,0,1,"CPUいても勝てた。やったー！ #オバケイドロ #obakeidoro #NintendoSwitchpic.twitter.com/YniEUXfO3l",,,#オバケイドロ #obakeidoro #NintendoSwitchpic,1281411445406588928,https://twitter.com/xxxxxRiRixxxxx/status/1281411445406588928
2020-07-10 02:14:20,TotallyNotCPU,Kaleb_IA,0,0,0,"I need a clip of you reacting to Majima's karaoke, that's all I'm gonna say.",,,,1281411401186148352,https://twitter.com/TotallyNotCPU/status/1281411401186148352
2020-07-10 02:13:12,SlickL_CPU,4theViews,0,0,0,"I agree with your statement, and I think a large factor of this stems from the fact that we don’t know the relationship between this person and Hbox. If they are not well aquatinted, then sexual harassment (even if it is wanted in some shape or form) should never be done.",,,,1281411116409774088,https://twitter.com/SlickL_CPU/status/1281411116409774088
2020-07-10 02:13:07,MicrosoftCPU,whendoesitgetbe,0,0,0,"No he’s def not, Jesus 101. The perfect lamb of god to atone for all mankind.",,,,1281411097199861760,https://twitter.com/MicrosoftCPU/status/1281411097199861760
2020-07-10 02:12:55,b4h0_c4t,PC_circle,0,0,0,"よく見たらグラボだと思ってたものが冷却ファンでした(グラボからの熱気でCPU死なないか？と思ってた)",,,,1281411044364017665,https://twitter.com/b4h0_c4t/status/1281411044364017665
2020-07-10 02:12:53,kish_rc_flyers,,0,0,0,"CPU temp: 104.2 shed temp: 76.0 pic.twitter.com/Lc9wUnniXk",,,,1281411036801794048,https://twitter.com/kish_rc_flyers/status/1281411036801794048
2020-07-10 02:12:41,sergiojrocha,GiveawaySquadd,1,0,1,"Yes your cpu is socket LGA1151 and the motherboard is only compatible with socket 1200 (10th gen intel)",,,,1281410987539730433,https://twitter.com/sergiojrocha/status/1281410987539730433
2020-07-10 02:12:41,n7cpu1,FuctupMike,0,0,0,"",,,,1281410986012889090,https://twitter.com/n7cpu1/status/1281410986012889090
2020-07-10 02:12:30,gnegoropi,GiveawaySquadd,0,0,0,"For a second thought, nvm. Thought u really did buy the wrong cpu",,,,1281410941712625666,https://twitter.com/gnegoropi/status/1281410941712625666
2020-07-10 02:12:14,Genga1108,shoei_shoei,1,0,0,"買ったよ ガレリアxf CPUがRyzenにすればよかったかなぁとは思う…",,,,1281410872800247808,https://twitter.com/Genga1108/status/1281410872800247808
2020-07-10 02:11:58,PC_circle,b4h0_c4t,1,0,1,"この場合、むしろ外気の直接吸気になるのでCPUが一番冷えます~( ~´ω`)~",,,,1281410808115720192,https://twitter.com/PC_circle/status/1281410808115720192
2020-07-10 02:11:53,ayasaki_P,,0,0,0,"64のメモリ積んでるPCって30万で足りる？ CPUインテルi9も積みたかったとか言ってるけどカネのかけ方エグいね",,,,1281410786766671874,https://twitter.com/ayasaki_P/status/1281410786766671874
2020-07-10 02:11:44,MicrosoftCPU,Stumpy84007433,0,0,0,"Boy! Pick up a bible, please!https://twitter.com/samsondesessa/status/1281384579266416640?s=21 …",,,,1281410749794050048,https://twitter.com/MicrosoftCPU/status/1281410749794050048
2020-07-10 02:11:08,SlickL_CPU,DGDKami,0,0,0,"I believe that’s a counter intuitive argument. All levels of sexual harassment should be handled similarly for the purpose of making sure it does not happen anymore. We can’t fall victim to relativism",,,,1281410596647444481,https://twitter.com/SlickL_CPU/status/1281410596647444481
2020-07-10 02:10:51,HiRezTobis,,0,0,0,"You know, we've set this precedent that when you buy a high-end gpu or cpu, you get a free game with it. Why don't we do that with monitors? If I'm gonna shell out $1200+ for a super ultrawide gaming monitor, don't you think it should come with a free game to show its true power?",,,,1281410524287307776,https://twitter.com/HiRezTobis/status/1281410524287307776
2020-07-10 02:10:41,CPU_MSC,,0,0,1,"The CPU Medicine Student Council congratulates the new batch of Doctor of Medicine graduates Congratulations Medentes Cum Corde! #MagalingNaDoktor #MabutingDoktorpic.twitter.com/RwLctbU99g",,,#MagalingNaDoktor #MabutingDoktorpic,1281410483958906880,https://twitter.com/CPU_MSC/status/1281410483958906880
2020-07-10 02:10:20,kirimari_kado,,0,0,0,"CPU戦を延々とするか",,,,1281410395979214849,https://twitter.com/kirimari_kado/status/1281410395979214849
2020-07-10 02:10:16,notanotherpi,,0,0,0,"Free RAM: 306 (370) Nb. processes: 110 Up time: 32 days, 3:18 Nb. connections: 2 T(C): 51.4 CPU speed: arm_freq=900",,,,1281410379084697602,https://twitter.com/notanotherpi/status/1281410379084697602
2020-07-10 02:10:16,_kbt_ann,,0,0,0,"I get so nervous and scared whenever I see the temps of my GPU and CPU raise even tho online it says it’s okay..",,,,1281410377385992198,https://twitter.com/_kbt_ann/status/1281410377385992198
2020-07-10 02:10:11,Davids_RasPi,,0,0,0,"Hot water tank temperatures at: 2020/07/10 03:10:05 top=37.0 side=33.0 middle=32.5 stat=29.0 bottom=25.5 board=21.5 loft=15.0 CPU=37.4",,,,1281410359698624512,https://twitter.com/Davids_RasPi/status/1281410359698624512
2020-07-10 02:10:06,draefon_pi,,0,0,0,"2020-07-10_11:10:05 ,CPU温度は 50.3°Cです。(raspiBBk10n)192.168.12.31",,,,1281410338517168128,https://twitter.com/draefon_pi/status/1281410338517168128
2020-07-10 02:10:03,hermit_space,,0,0,0,"現在2020/07/10 11:10:01 部屋の温度は 28.5994646047 度 湿度は 73.1593794604 % 気圧は 1012.58729081 hpa CPU温度は 45.6 ℃です。",,,,1281410325590364160,https://twitter.com/hermit_space/status/1281410325590364160
2020-07-10 02:10:03,qunaud_test,,0,0,0,"CPU温度= 38.628℃ 2020年 7月 10日 金曜日 11:10:01 JST",,,,1281410324818624513,https://twitter.com/qunaud_test/status/1281410324818624513
2020-07-10 02:10:03,michaeljdcastro,,0,0,0,"The date/time is: Fri 10 Jul 2020 10:10:02 AM HKT feeling hoT hOT HOT and my current CPU temperature is: 48.0 C",,,,1281410323786809348,https://twitter.com/michaeljdcastro/status/1281410323786809348
2020-07-10 02:10:01,FujishiroServer,,0,0,0,"Fujishiro-23 日本標準時 2020/07/10 金曜日 11:10:01 CPU周波数: 3400MHz CPU温度: 50.0℃ 51.0℃ 51.0℃ 51.0℃ HDD温度: 39℃ 35℃ 40℃ 40℃ 36℃ 36℃",,,,1281410315708579840,https://twitter.com/FujishiroServer/status/1281410315708579840
2020-07-10 02:09:57,df_ran_,,0,0,0,"PC2台目作ろっかな ちいさいやつ マザボ、CPUさえあったら作れるし",,,,1281410299111682048,https://twitter.com/df_ran_/status/1281410299111682048
2020-07-10 02:09:51,Riyadi_Light,,0,2,1,"Desktop PC clean CPU Maintenance from dust Mainboard Processor Intel Core i3 Gen 4th And VGA Card make fast boot OS in SSD #desktoppc #intelcorei3 #intelgen4th #technology #IoT #maintenance #motherboard",,,#desktoppc #intelcorei3 #intelgen4th #technology #IoT #maintenance #motherboard,1281410273547444224,https://twitter.com/Riyadi_Light/status/1281410273547444224
2020-07-10 02:09:44,PsyFusi0n,GiveawaySquadd,1,0,4,"Lmao dude did you check on the parts being compatible before putting them in your wishlist? The motherboard has a small cover where the CPU goes. It sits on top and you lock it in place with the small rails then the cooler fan goes ok top of that",,,,1281410245911339011,https://twitter.com/PsyFusi0n/status/1281410245911339011
2020-07-10 02:09:42,warpbtn,,0,0,1,"なんと、CPUの速さが700もある！ 最新のノートPCでも３とか４なので、きょういてき！",,,,1281410235509305347,https://twitter.com/warpbtn/status/1281410235509305347
2020-07-10 02:09:25,DeGuzmanAriez,,0,0,0,"Walangya yung cpu ko nagloloko huhuhu",,,,1281410167058296832,https://twitter.com/DeGuzmanAriez/status/1281410167058296832
2020-07-10 02:09:19,merasa_vs,moriken31,2,0,0,"横ですけど、自分は対戦もやるけどCPUのフリー対戦も好きな勢ですが。フルブのほうが全然楽しいです。機体のバリエーション多いし、対戦設定もフルブのほうが細かくできるし。 もしマキオンの家庭用も見込んでるならなおさらフルブです",,,,1281410141481340928,https://twitter.com/merasa_vs/status/1281410141481340928
2020-07-10 02:09:17,susisusi14,,0,0,0,"思いの外インテルのCPU安くなってるから一台組もうかしら",,,,1281410130270023685,https://twitter.com/susisusi14/status/1281410130270023685
2020-07-10 02:09:15,spacetime933,,1,0,2,"그래픽카드가 죽었다..... ㅠㅠㅠㅠ 컴퓨터 재조립해보고 점검하고... 혹시나 CPU가 문제인가... 램이 문제인가 하지만 프레임 들쭉날쭉하고 저프레임 기는걸 봐서...아마 그래픽카드 문제인것 같아요 ㅠㅠ pic.twitter.com/cnWJzOmYTE",,,,1281410122514759681,https://twitter.com/spacetime933/status/1281410122514759681
2020-07-10 02:09:12,ThatDBell,djweb18,0,0,1,"Seems like a solid pre-built overall, technically speaking. You're likely not going to use all of that CPU just gaming. But I suppose if you run streaming software as well you might come close. You may also want to see about RAM upgrades potentially as well.",,,,1281410112016523264,https://twitter.com/ThatDBell/status/1281410112016523264
2020-07-10 02:09:08,Necrodaemon,GiveawaySquadd,0,0,0,"It is most likely a compatibility issue between the processor and motherboard. There should be a model number and socket type listed on the CPU package. Compare that to the socket type of the motherboard. Happy to help further if you need it.",,,,1281410095843348482,https://twitter.com/Necrodaemon/status/1281410095843348482
2020-07-10 02:09:02,MicrocomputerL,,0,0,0,"Apple Power Macintosh G3 All-in-one M4787 with G4 CPU/USB/FW/Kbd/Mouse http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=4&pub=5575170770&toolid=10001&campid=5338650743&customid=&mpre=https%3A%2F%2Fwww.ebay.com%2Fitm%2FVintage-Apple-Power-Macintosh-G3-All-in-one-M4787-G4-CPU-USB-FW-Kbd-Mouse-%2F184350650515 …pic.twitter.com/NkWAgxpUJA",,,,1281410066806079489,https://twitter.com/MicrocomputerL/status/1281410066806079489
2020-07-10 02:08:34,oshow2001,,0,0,0,"会社から持ち込んだこの評価ボードのCPUファン、掃除機並みの音を発する。 モバイル向けプロセッサなので、そんな風量は要らない。 余りに煩いので、贅沢にnocutaのNF-A6x25PWMに交換したった。 無音？ってレベルで、いい感じ。 しかし、この贅沢仕様のファンは、経費精算に出し難いな",,,,1281409950506336257,https://twitter.com/oshow2001/status/1281409950506336257
2020-07-10 02:08:27,Hiro_Chikara,,0,0,0,"Core i7仕様のThinkPad X1 Carbon 3rd、リカバリーが終わったー。今日から実戦投入。 昨日の夜、May 2020 Update当てて、OfficeとCADとAcrobat入れた。 音楽系と映像系ソフトはまだ入れてない。 今晩、CPUの熱伝導グリスを塗り直そうと思う。",,,,1281409923373338624,https://twitter.com/Hiro_Chikara/status/1281409923373338624
2020-07-10 02:08:25,niconicopppppp,,0,0,1,"https://twitter.com/Prince_Yoshi ↑スマブラ専用アカウントです CPUトナメなどで64スマブラに興味を持った方にフォローしてもらえると嬉しいです('ω')/",,,,1281409912321515521,https://twitter.com/niconicopppppp/status/1281409912321515521
2020-07-10 02:08:19,SlickL_CPU,aguilar018,0,0,0,"Actually, I have to disagree in this case. This was not personal beef and holding him accountable for this is important so his fans (esapecially the young and impressionable ones) know that it’s wrong. If he uses this as an opportunity to grow, no one gets attacked",,,,1281409888976089096,https://twitter.com/SlickL_CPU/status/1281409888976089096
2020-07-10 02:08:19,Legally_Fated,,0,0,0,"I'm so excited about my new work cpu for the home office. I set it up the pm and have been doing all the work on the new fancy screen...sigh. This is life.",,,,1281409888262991873,https://twitter.com/Legally_Fated/status/1281409888262991873
2020-07-10 02:07:53,kish_rc_flyers,,0,0,0,"CPU temp: 103.1 shed temp: 76.0 pic.twitter.com/I4WHUgLk2m",,,,1281409777369845760,https://twitter.com/kish_rc_flyers/status/1281409777369845760
2020-07-10 02:07:49,Segment_PQ,xxxxxRiRixxxxx,1,0,2,"対ありでした、CPUニンゲン普段ポンコツなのにたまにいい仕事するから困る(´・ω・`)",,,,1281409762056269824,https://twitter.com/Segment_PQ/status/1281409762056269824
2020-07-10 02:07:35,nosta322,XxchiyoyoxX,0,0,0,"もし更新が来るようなら回数更新とか時間更新にすらジュエル使って駆け上がると良い(更新直後は相手がCPUのため)使ってでも稼げる",,,,1281409705072451586,https://twitter.com/nosta322/status/1281409705072451586
2020-07-10 02:07:16,h1erag1,,0,0,1,"CPUのレビュー見てたら面白いやつあったんだけど711って名前だったんだよなぁ…",,,,1281409623228997633,https://twitter.com/h1erag1/status/1281409623228997633
2020-07-10 02:07:10,b4h0_c4t,,1,0,1,"CPU冷えなくて爆散しそう",,,,1281409598910414849,https://twitter.com/b4h0_c4t/status/1281409598910414849
2020-07-10 02:07:09,rpbry,,0,1,0,"Since last power failure: 125 days, 4:59:12; Temperature: 14.69°C (58.44°F); Pressure: 726.78 mmHg (1020.74 mbar); Humidity: 44.1%; Condition: Clear; CPU: 38.5°C (101.3°F); Load Average: (0.2, 0.19, 0.19). Powered by #RaspberryPi",,,#RaspberryPi,1281409593273462785,https://twitter.com/rpbry/status/1281409593273462785
2020-07-10 02:07:06,minari0609,,0,0,0,"친구 갤플에서 우노 발견했는데 자꾸 CPU가 나 엿먹여.",,,,1281409583651512325,https://twitter.com/minari0609/status/1281409583651512325
2020-07-10 02:07:03,KgsSec,,0,0,0,"Conti ransomware uses 32 simultaneous CPU threads for blazing-fast encryption | ZDNet https://buff.ly/3fcd9kR pic.twitter.com/FO3ieW6ADC",,,,1281409569663660033,https://twitter.com/KgsSec/status/1281409569663660033
2020-07-10 02:06:43,A_ru_ba,CPU_Noire_Sama,0,0,0,"Lol",,,,1281409485052039168,https://twitter.com/A_ru_ba/status/1281409485052039168
2020-07-10 02:06:18,no_dont_ever,Nickireda,1,0,0,"CPU, GPU, or all around?",,,,1281409382001991680,https://twitter.com/no_dont_ever/status/1281409382001991680
