date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-09 03:45:01,Makaveli_dios,TheRealCavez,0,1,0,"Nigga Gamepass just went to PC last e3 its been out since 2017...yo logic ain’t addin up",,,,1281071837104005120,https://twitter.com/Makaveli_dios/status/1281071837104005120
2020-07-09 03:44:02,Andromeda_PC,MadamKoreyana,1,0,1,"And thats amazing? What did a say? Eight had the highest uls this year, the first song since ls by ikon to top melon monthly chart, the first song since ailee in 2017 to top gaon digital for 2 months in a row. So eight by IU AND SUGA bout to be the soty",,,,1281071587345694725,https://twitter.com/Andromeda_PC/status/1281071587345694725
2020-07-09 03:41:12,Bigbagga3,,0,0,0,"@CallofDuty just wondering if its possible to combine CP between xbox and pc ? I purchased my battle pass on xbox ,but played a bunch on pc and notice the CP was unlocking on pc . Thought it was weird since I bought the battlepass on xbone",,@CallofDuty,,1281070876192956417,https://twitter.com/Bigbagga3/status/1281070876192956417
2020-07-09 03:40:50,Sovereign_Snow,sailtheatlas,0,0,0,"Since the patch, I cannot stay connected. Discord connection is green. Connection to other games is fine. Atlas server pings for me are 255, on 2 different PC systems.",,,,1281070782551121921,https://twitter.com/Sovereign_Snow/status/1281070782551121921
2020-07-09 03:39:55,JDS44894884,,1,0,0,"10/? So, for the disclaimer... I have often said, though may not have posted, ever since PC started going haywire, that if it reached the point I could not tell the story of my life, in the language in which it was written, that it meant Benito and the squadristi were here.",,,,1281070550824243201,https://twitter.com/JDS44894884/status/1281070550824243201
2020-07-09 03:39:21,norkietiger,Egocentrikal,0,0,1,"Im an xbox gamer primarily, when i seen teasers of the game i saved up for a pc, desk, m&k and a pair of astro a50s. I've had the game since launch on that other store and i got the game yesterday on steam so im happy as a bug in a rug. Best game is best.",,,,1281070410482675713,https://twitter.com/norkietiger/status/1281070410482675713
2020-07-09 03:38:23,CommingMatrix,,0,0,0,"@Kt23kartracer @dahboo7 @rowanwcroft @robertjensen @jonrohnson U need to think about the casing or placing of your PC, they are building the same deadly mobile technology in to PC's now i have placed all my pc's out side this room the 5G unit = 3X2 mm as we speak. prob since 2014",,@Kt23kartracer @dahboo7 @rowanwcroft @robertjensen @jonrohnson,,1281070166219141120,https://twitter.com/CommingMatrix/status/1281070166219141120
2020-07-09 03:36:45,IsannKeket,,4,0,11,"PS1 DooM's weapons feel so much more punchier and effective than the PC version. I assume it was changed since the player would be using a controller. Even the standard shotgun feels way more beefy, like Halo: CE's.",,,,1281069757484032000,https://twitter.com/IsannKeket/status/1281069757484032000
2020-07-09 03:36:36,MiRyo0922,,0,0,0,"It's been a long time since I use SNS in PC The layouts changed a lottttt",,,,1281069718284075009,https://twitter.com/MiRyo0922/status/1281069718284075009
2020-07-09 03:33:18,Velvet_Amnesia,SonicIgnite,1,0,0,"The game is the 2nd best classic The mod: idk since I don’t have mania on pc",,,,1281068887807864834,https://twitter.com/Velvet_Amnesia/status/1281068887807864834
2020-07-09 03:30:13,CanDelightPH,,2,1,7,"Hi! does anyone here wanna purchase the Privé ‘Hope’ bracelet designed by BBH? with PC Downpayment option is available ~ regarding for the intl shipping I hope there are no changes and it will not that much expensive since there are already Privé Asia Limited slots!! pic.twitter.com/lGabdIPrdC",,,,1281068111953661952,https://twitter.com/CanDelightPH/status/1281068111953661952
2020-07-09 03:29:34,Ya_Boii_Chuy,MrBeastYT,0,0,0,"Ight then let me get that PC since you ain't using it.",,,,1281067948577140740,https://twitter.com/Ya_Boii_Chuy/status/1281067948577140740
2020-07-09 03:25:47,ScottGlenn93,evanheaven11,1,0,0,"good stuff ^_^ nah console just hold a different feel to them, just feels like since i got my PC ill just be forever biased PC",,,,1281066997636268038,https://twitter.com/ScottGlenn93/status/1281066997636268038
2020-07-09 03:21:57,iansltx,saschasegan,1,0,0,"Fair. Definitely harder to tell the networks apart from speed test data anyway, since Sprint phones hit the Sprint backbone regardless. The capacity drawdowns aren't too bad...yet, anyway. In most places you still have two B41 carriers, with at most 5x5 of PCS reframed.",,,,1281066028961796101,https://twitter.com/iansltx/status/1281066028961796101
2020-07-09 03:21:07,Daft_dolphin,RAZ0RFIST,0,0,0,"It’s been some time since I’ve last played. When I started it was right around when blood money was a thing. Back when PCs didn’t constantly update.",,,,1281065822258167808,https://twitter.com/Daft_dolphin/status/1281065822258167808
2020-07-09 03:20:39,xDieselLife,,0,0,0,"@DayZ XBOX NEEDS A HARD WIPE DELETE EVERYTHING TO MUCH DUPLICATION AND WONT STOP CAUSE YOU GUY FAIL TO DO FULL WIPE MAPS AND PLAYERS!!! Fix your damn game! I been playing since day one on PC.",,@DayZ,,1281065705136324608,https://twitter.com/xDieselLife/status/1281065705136324608
2020-07-09 03:19:16,0Shinymew0,,3,0,0,"@FortniteGame I previously played on switch and recently got a pc. Why can’t I earn v bucks from save the world? I have bought every battle pass since season 5 I have supported your game for over 2 years. Why am I being penalized for not having access to save the world on switch?",,@FortniteGame,,1281065356807856128,https://twitter.com/0Shinymew0/status/1281065356807856128
2020-07-09 03:17:22,skepseokjin,,0,0,2,"I’m getting so much better at bw I’m so proud of myself level 50 here I come. I started playing mc on the computer over quarantine and I’m ADDICTEDDD like I’ve been into it since I was 7 but I never played pc I only watched and played pe",,,,1281064876492931073,https://twitter.com/skepseokjin/status/1281064876492931073
2020-07-09 03:16:12,bennedose,saumitra_j,1,0,1,"Mine too. A teenage friend of mine (he is now mid 40s) taught me how to assemble PCs and ever since then I never bought a PC. Only components.",,,,1281064584153976832,https://twitter.com/bennedose/status/1281064584153976832
2020-07-09 03:13:01,Thermaltake,,1,1,11,"Cooling has been in our company DNA since the very beginning: check out this AIO cooler inside our premium S500 case! #PC #PCbuild #AIOcooling #LiquidCooling #thermaltake #thermaltakeusa #S500pic.twitter.com/mkHrrqyt7f",,,#PC #PCbuild #AIOcooling #LiquidCooling #thermaltake #thermaltakeusa #S500pic,1281063783193083904,https://twitter.com/Thermaltake/status/1281063783193083904
2020-07-09 03:12:36,Spartan_412,,0,0,0,"It has been a while since I've played Minecraft for PC I may as well spend the rest of my night playing ღ˘◡˘ற",,,,1281063676481466368,https://twitter.com/Spartan_412/status/1281063676481466368
2020-07-09 03:09:59,kaisaluvr,zansza,2,0,1,"I’ve been playing for like 5 years if u need help I can give u some setting changes that’ll make it a lot easier to play I use a controller to play on my pc since I started on ps45",,,,1281063017912958977,https://twitter.com/kaisaluvr/status/1281063017912958977
2020-07-09 03:07:57,SHINLEOLEOMK2,,1,0,2,"After Nier Replicant, BOTW2 SMTV, Eldin Ring (DE), DMC5SE, and Pargamata drops is probably when ill soft retire from new gen gaming and focus on Tokufig/Manga Since PC im gonna rebuy most of the games and finally get my shit together and stream and entertain",,,,1281062507751170049,https://twitter.com/SHINLEOLEOMK2/status/1281062507751170049
2020-07-09 03:03:11,laserlime,angrypastries,1,0,2,"LIKE both series have some issues (id read one and watched the other) but since they’re so old now I’m shocked there’d be debate??? HDBDBDBDJF",,,,1281061307014316032,https://twitter.com/laserlime/status/1281061307014316032
2020-07-09 03:01:47,iTz_F8TAL1TY,EasilyyR6,1,0,4,"Honestly the community has just gotten so toxic and the egos are so big that it has basically ruined the game for me. I’ve been playing since the beta and even made the switch to PC only to basically just give up the game I loved.",,,,1281060953816272896,https://twitter.com/iTz_F8TAL1TY/status/1281060953816272896
2020-07-09 02:58:36,Admdata,thecomputerclan,0,0,0,"think about this it should take apple 10 years to finally put in dust filters in that mac, and claim it is a new feature, since by then every pc case will have them",,,,1281060154570661888,https://twitter.com/Admdata/status/1281060154570661888
2020-07-09 02:57:40,justin_moton,Mistah_J84,1,0,1,"O wow I didn’t know ! It’s been so long since I played a pc game. Thanks for telling me !",,,,1281059919274311680,https://twitter.com/justin_moton/status/1281059919274311680
2020-07-09 02:55:02,YoReb_,qtzudin,1,0,0,"hmmm mw i aint played much since it came oht i gave damascus but cool u play console or pc?",,,,1281059257941733381,https://twitter.com/YoReb_/status/1281059257941733381
2020-07-09 02:49:40,beomsnyangi,,0,0,4,"I made a TOO Buy/Sell/Trade group on Facebook since there weren't any yet. If anyone wants to join it to find PCs, etc to buy/sell/trade here's the link~ https://www.facebook.com/groups/566133710730437/ …",,,,1281057908336271361,https://twitter.com/beomsnyangi/status/1281057908336271361
2020-07-09 02:47:55,baham_kris,DayZ,0,0,0,"when will tent inventory be fixed and when do we get new guns lol since console don't get pc mods yet yall should setup a system with nitrado to mod a xbox server when its created",,,,1281057466462027779,https://twitter.com/baham_kris/status/1281057466462027779
2020-07-09 02:45:17,Kyreden,,0,0,0,"might have not even been from 2017, but i definitely remember a friend at the time streaming since my PC couldnt handle it...",,,,1281056803527307264,https://twitter.com/Kyreden/status/1281056803527307264
2020-07-09 02:43:34,L2iBop,,0,0,3,"Taking a break from Fortnite, games not fun since all my friends quit or rarely play and arena is full of braindeads, if anything I’ll be on more when my pc comes in",,,,1281056372491202560,https://twitter.com/L2iBop/status/1281056372491202560
2020-07-09 02:38:27,JohnAll63815927,greatrighthope,2,0,2,"Insane, I've been riding the buses right through this covid hysteria since the start,most of the time a way less than 1/2 the people have been wearing masks, and me neither. Now 4+ months later the PC's are pushing for mandatory masks, dictatorship through peer pressure.",,,,1281055082226671616,https://twitter.com/JohnAll63815927/status/1281055082226671616
2020-07-09 02:37:45,TJStudioYT,Pkikurage,1,0,1,"Well, I think using Oculus Link would be a great choice since this is an official way to play PC VR content on your Quest headset. However, you can use Virtual Desktop (Sideloaded version) so that you can stream PC VR content on your Quest wirelessly until Oculus provides-",,,,1281054906569367552,https://twitter.com/TJStudioYT/status/1281054906569367552
2020-07-09 02:37:11,B3T_oFearable,,0,0,0,"Still waiting for @Blizzard_Ent to respond since @Activision is actual trash. Requesting all my money i paid for the game on xbox and also on PC. Also all of the money spent on Battle passes. #BANACTIVISIONpic.twitter.com/nl1DkPAxNi",,@Blizzard_Ent @Activision,#BANACTIVISIONpic,1281054764713861121,https://twitter.com/B3T_oFearable/status/1281054764713861121
2020-07-09 02:36:10,PolygonBronson,GameCrate,0,0,0,"Not just console, pc versions of these AAA games will go up to a $70 msrp too. If you think otherwise, you're being naive. It's not cheaper to develop for pc, especially since everything is x86 now. But I haven't paid over $20 for a game in years, console or pc. Patience wins.",,,,1281054510283059200,https://twitter.com/PolygonBronson/status/1281054510283059200
2020-07-09 02:25:51,brandonh83,,1,0,0,"@Matty_Gregoire would it be dumb to buy Shadowkeep/Forsaken at this point, I have them on Xbox but was considering Steam since I want to play on PC, but wasn't sure if I should just go ahead and do that content on Xbox",,@Matty_Gregoire,,1281051914235510784,https://twitter.com/brandonh83/status/1281051914235510784
2020-07-09 02:25:39,FalseAllegator,,1,0,0,"Met police feels offended and disrespected https://youtu.be/2ozv4V1WEOM PC Butthurt complains that ‘since George Floyd’ everyone is filming their them. GOOD!! @metpoliceuk cannot be trusted and EVERYONE should always film the filth. It’s the only way to prove their lies! #ACAB",,@metpoliceuk,#ACAB,1281051863970914307,https://twitter.com/FalseAllegator/status/1281051863970914307
2020-07-09 02:20:41,Konducta4LFE,Konducta4LFE,1,0,0,"I have PC only, so I think I can only use Chimera, since I use iOS 12.4. If you think I should switch, is Chimera ok? Or do you think I should update my iOS instead? But I think iOS 13.5 is not available if I wanted to use checkra1n Any advice / help greatly appreciated &",,,,1281050610859520001,https://twitter.com/Konducta4LFE/status/1281050610859520001
2020-07-09 02:19:10,pAMALILLY,pAMALILLY,0,0,0,"Well since she's advertising her hysresctomy, I wonder why, a period shouldn't be a problem any more. Is she selling a product that she has no need for? Hmm. Company know that? That's why I kept asking.",,,,1281050230079750146,https://twitter.com/pAMALILLY/status/1281050230079750146
2020-07-09 02:17:51,sanayeoniii,,0,0,0,"So I ordered 126 4x6 photos total of Sana & Nayeon so I can make my own pc’s since I rarely get theirs in albums and can’t afford the ones on eBay so leggo #TWICE #SANA #NAYEONpic.twitter.com/hRLQsgEUGV",,,#TWICE #SANA #NAYEONpic,1281049901539840000,https://twitter.com/sanayeoniii/status/1281049901539840000
2020-07-09 02:16:51,BlazArtStudios,,1,0,1,"I've been playing this game through a friend of mine since my PC is old as shit and can't run FGs very well, however, we are working on getting me a new one that should be able to run them fine so I can fuck around with his games whenever I feel like.",,,,1281049646748614657,https://twitter.com/BlazArtStudios/status/1281049646748614657
2020-07-09 02:15:52,calebwaters2216,OnePercentHQ,0,1,1,"#ONEOFAKIND I’m a pro gamer I play pc and console I’m 12 but I’m really good but I’m young I’m athletic and I’m from nc but I’ve been watching you since red house my name is Caleb",,,#ONEOFAKIND,1281049398944894978,https://twitter.com/calebwaters2216/status/1281049398944894978
2020-07-09 02:15:34,amourlix,,0,0,0,"this world is scary....... the way i talked about minho since yesterday & also dream of him... and this morning’s pc on my tl.. and now my youtube...... pic.twitter.com/V9NDL6ZrBN",,,,1281049325192134658,https://twitter.com/amourlix/status/1281049325192134658
2020-07-09 02:15:03,ThermaltakeAU,,0,0,0,"It's been a year since we expanded our video team here at Thermaltake Australia. And in that time we've made some pretty cool videos about all things PC gaming! Sarah takes a trip down memory lane, discussing five of her favourites! Check it out https://blog.thermaltake.com.au/2020/07/5-favourite-thermaltake-australia-videos/ …",,,,1281049195944857600,https://twitter.com/ThermaltakeAU/status/1281049195944857600
2020-07-09 02:14:06,BillPCRepair,flexo100,1,0,0,"It's possible since you learned about lockpicking, that you may be a thief, so we are going to arrest you based on that suspicion, ok? Who need corroborating facts when you can just make accusations?",,,,1281048954369703938,https://twitter.com/BillPCRepair/status/1281048954369703938
2020-07-09 02:13:36,NilimDutta,Samar_Anarya,0,0,0,"Yes. No probe panel was constituted. Which is why she had to file FIR. Only after FIR was filed a panel was hurriedly constituted and since she had already recorded her statement under Sec 164 Cr.PC, she had no obligation to appear before any panel, genius molester defender. https://twitter.com/samar_anarya/status/1281047978266857472 …",,,,1281048830541062144,https://twitter.com/NilimDutta/status/1281048830541062144
2020-07-09 02:07:43,Kyoufu2011,ConsumeProgeny,2,0,1,"After my experience with TW3 I'm giving Cyberpunk at least 6 months to iron out its inevitable bugs and other issues, plus that next gen patch since I don't have a beefy PC.",,,,1281047348848873477,https://twitter.com/Kyoufu2011/status/1281047348848873477
2020-07-09 02:06:21,ComChia430,eclecticbrotha,0,0,0,"I've been mildly obsessed with classic PC tech since I was a kid. At some point, I oughta make my own build.",,,,1281047004324474882,https://twitter.com/ComChia430/status/1281047004324474882
2020-07-09 02:05:40,Marleannicole,MbyNixs,1,0,1,"wym since u joined the army? LMAO my friends and i are in the army and just bought new PCs and tht ps5",,,,1281046833335132162,https://twitter.com/Marleannicole/status/1281046833335132162
2020-07-09 02:04:12,YTTriplethreat,The_FortniteGuy,0,0,2,"Yo let me join TFG make it a 3v3 or 4v4 the since yall already doing a 1v1 for pc",,,,1281046463418560513,https://twitter.com/YTTriplethreat/status/1281046463418560513
2020-07-09 02:03:55,hoIogrambf,reseuI,1,0,0,"i mean yeah he’s still my #1 kpop boy but pussy dry and untouched ever since he enlisted and my ksoo pc collection is still unfinished lol",,,#1,1281046394287951873,https://twitter.com/hoIogrambf/status/1281046394287951873
2020-07-09 02:02:55,shocknero,NotTheWave,1,0,0,"It would be a small base anyway from console since it's next gen only but it's also releasing on PC so they won't be as limited as you'd think. And yes we usually know if a deal was done, RotTR, FF7, Crash, Spyro, DR4, timed content like MW2, Control, Destiny.",,,,1281046141455515650,https://twitter.com/shocknero/status/1281046141455515650
2020-07-09 02:02:38,JuanyeTuda,NinjaDefiler,1,0,0,"So if you’re saying that is not a hardware exclusive. Then that means Xbox Series X will never have a game dedicated to the console. Since everything is day and date with PC. Smh",,,,1281046071452540934,https://twitter.com/JuanyeTuda/status/1281046071452540934
2020-07-09 01:58:59,OllieJa05242998,,0,0,0,"@ATVIAssist I'm getting a refund from blizzard because you randomly/falsely banned my account yesterday. Not only did I buy the game on Xbox, but I then bought it on pc as well so it would run smoother. Is there a way to get a refund on all the cod points I bought since release?",,@ATVIAssist,,1281045150882582529,https://twitter.com/OllieJa05242998/status/1281045150882582529
2020-07-09 01:56:37,KTR_Zetto,,1,0,1,"めったに帰らないからPCパーツ買い換えてないけど少し買い換えるかも。RTX2080が欲しい。CPUがネックになるかもしれないけどそこは金がかかりすぎる。 Since I don't come home often I haven't upgraded my PC, but I think I will buy a RTX2080. My CPU might bottleneck but it's too expensive.",,,,1281044556947943425,https://twitter.com/KTR_Zetto/status/1281044556947943425
2020-07-09 01:55:50,XhenoxR,AorusOfficial,0,0,0,"I mean overall 2060 SUPER's are great, and this would help tremendously since I'm saving up to build myself a new PC!",,,,1281044356984602625,https://twitter.com/XhenoxR/status/1281044356984602625
2020-07-09 01:54:56,Grunto311,,2,0,4,"My PC has been acting up since I got this new RAM. Sorry about the stream ending. I do not want to risk it. Thank you to everyone who came out!",,,,1281044133600256000,https://twitter.com/Grunto311/status/1281044133600256000
2020-07-09 01:48:03,ColtonBodnar,BigGeuce,0,0,0,"Oh nice, if I was on PC I'd definitely get it, had it since day one on console and enjoyed the shit out of it",,,,1281042401772154881,https://twitter.com/ColtonBodnar/status/1281042401772154881
2020-07-09 01:46:35,AndrePC82,ThatAnt_,0,0,0,"The first half of the season is where it went Pete Tong...we should've accrued more points. Injuries have shown how shallow our squad is (most fans knew anyway). As always 2020 Summer will be massive....I think we have said that every summer since MON left.",,,,1281042030790094849,https://twitter.com/AndrePC82/status/1281042030790094849
2020-07-09 01:44:23,Smitherooniee,CaitlinBoii,1,0,1,"Hi I’m Rooniee and I’m new to the AC Twitter community I’ve played since the GameCube, and love PC gaming as well as console! Have a great day",,,,1281041477645279233,https://twitter.com/Smitherooniee/status/1281041477645279233
2020-07-09 01:43:45,rbbmia2,,0,0,0,"First Affiliate Stream!..Chasing Dreams!! Aim Labs.. 7yrs since last FPS on PC..Many Laughs https://rbbmia2.com/home",,,,1281041319402618880,https://twitter.com/rbbmia2/status/1281041319402618880
2020-07-09 01:42:56,Peter_Fitz,,45,2,16,"Since the advent of the iPhone, I no longer have a list on my PC of names and phone numbers. I just keep numbers I need on the iPhone, and must have 2,000 of them. My question: is that why I now often get the wheel of death, as it jams? Can you overload the iPhone?",,,,1281041112384147456,https://twitter.com/Peter_Fitz/status/1281041112384147456
2020-07-09 01:42:54,AndrePC82,,0,0,0,"Since Micah has been a pundit I can see why he was popular amongst the squad. I just wish #avfc has been smarter on done a pay as you play deal. Such a massive risk Crazy.",,,#avfc,1281041104981438465,https://twitter.com/AndrePC82/status/1281041104981438465
2020-07-09 01:40:37,skuttleduffy,shiiburr,1,0,0,"me toooo ive wanted one since i was a kid and now im suddenly like ""wait, i can do this"" im just planning on buying a used premade building a pc is easy but im just impatient --",,,,1281040528264527872,https://twitter.com/skuttleduffy/status/1281040528264527872
2020-07-09 01:37:34,EpicDuckBuilder,FloatingKoala69,0,0,0,"My PC isn't compatible with a capture card so if I could get the microphone that would be awesome! I'm currently without a microphone since all of my headphones don't have a built in mic and I'm gonna go buy one ONLY if I don't win this. Thanks for the opportunity Koala! pic.twitter.com/4b2zOTNIm4",,,,1281039763990970369,https://twitter.com/EpicDuckBuilder/status/1281039763990970369
2020-07-09 01:35:55,BekaXDBot,,0,0,1,"Since being PC gaming then.",,,,1281039346896908290,https://twitter.com/BekaXDBot/status/1281039346896908290
2020-07-09 01:35:22,GrahamNightwing,boopsyluna,1,0,2,"... Wait- is Leon in Resistance now??! Or is this a Mod for PC? (I haven't logged in since the Jill update, I am Very out of the loop)",,,,1281039207365033984,https://twitter.com/GrahamNightwing/status/1281039207365033984
2020-07-09 01:29:20,ReProjectBrotha,ZombieZlayer99,0,0,0,"Hey zombie fun fact since you like giving them cheaters have been in Destiny shortly after it came out D2 pc made cheating even easier trial's made cheaters want to cheat even more were going on 7yrs now Bungie has yet to deal with them but just say report cheating",,,,1281037688452325376,https://twitter.com/ReProjectBrotha/status/1281037688452325376
2020-07-09 01:27:54,GamerconYo,GamesPlusSum1,2,0,1,"Oh yeah I forgot about Nintendo. I would go PC, Nintendo, Xbox, ps4 since most of my friends are on switch and Xbox",,,,1281037330019565568,https://twitter.com/GamerconYo/status/1281037330019565568
2020-07-09 01:25:29,ReyThePCPlayer,ReyThePCPlayer,0,0,0,"Also since you mentioned nazis Here's some truth about your beloved ""gender criticals"" Rowling's gender essentialism is based on traditionalist rethorics propagated by nazis You're supporting bigots And tbh, you are one pic.twitter.com/rkilEUUYOw",,,,1281036723284144129,https://twitter.com/ReyThePCPlayer/status/1281036723284144129
2020-07-09 01:25:10,AlligatorPC,SpacesFuture,0,0,1,"I assume avcoat was chosen over pica due to beyter ability to predict the: C, εν, λ , and better determine the enthalpy of the phase change - assuming that since it’s highly engineered, they can probably better control many aspects of the ablator density, glass doping %, etc.",,,,1281036640291483648,https://twitter.com/AlligatorPC/status/1281036640291483648
2020-07-09 01:13:12,MonsterChels,,0,0,1,"9. I may be an artist but PC all the wayyyy. I used MACs in college and I honestly don't get why its better for art. I guess since I have decent graphics card rendering doesnt poop my pc out. Also PC GAMES",,,,1281033629137874947,https://twitter.com/MonsterChels/status/1281033629137874947
2020-07-09 01:09:40,faiiryjoon,1320luvs,0,0,0,"like it’s been three weeks since the person sent out my last mina pc and we are literally in the same state + they got my part literally two days later :/ it really doesn’t make any sense",,,,1281032742721871872,https://twitter.com/faiiryjoon/status/1281032742721871872
2020-07-09 01:02:40,hitomi2oo7,,1,15,21,"I tried to vote from my PC (not phone) this time and the voting isn't closed yet. Go to: https://www.lips-mag.com/ Scroll down and vote for #MewGulf if you haven't yet! Especially since the gap between no.1 & no.2 is very small.",,,#MewGulf,1281030979696672768,https://twitter.com/hitomi2oo7/status/1281030979696672768
2020-07-09 01:02:35,mkschu95,,1,0,0,"I suppose I should say prices if you're interested in buying lol Unit pcs- $8 + US tracked Shipping= $10 Regular pcs- $5 + US trackedShipping= $8 International shipping costs more (usually like $10 since most places it costs $15 to mail tracked)",,,,1281030959907954689,https://twitter.com/mkschu95/status/1281030959907954689
2020-07-09 00:59:33,Majatek,Phillipasoo,1,0,2,"After being lied about by a woman who spread rumours of me being an animal rapist, who lied that a guy I knew since high school physically abused her, who went on to assault my partner & steal my PC... Yeah no. It took me 2+ years to clear my name. No one should own up to lies.",,,,1281030196120805376,https://twitter.com/Majatek/status/1281030196120805376
2020-07-09 00:57:34,LockwoodOnPC,,1,0,1,"most of us can agree that at first glance, this seems really sketchy. I wanted to see what this guy was doing, and to see if he was possibly endangering real eleven year old boys. I shoot him a message, knowing that I will act as an eleven year old boy, since he won't be respon-3",,,,1281029695807672320,https://twitter.com/LockwoodOnPC/status/1281029695807672320
2020-07-09 00:55:46,Darekar_AD,,0,0,0,"I started off as a PS player since PS2. I have owned ever PS after that. I've even owned an XbOne at 1 point. Now I play Multi plat games on my PC and exclusives on PS. One thing I give credit to MS is how they brought their games to PC. All gamers r equal. #XboxSeriesX #PS5",,,#XboxSeriesX #PS5,1281029243212873728,https://twitter.com/Darekar_AD/status/1281029243212873728
2020-07-09 00:55:24,PhantomMonty,ZedZedboi,1,0,1,"I am trying to convince myself not to buy Horizon on PC since I own the CE on PS4 but it is so hard to resist. I am very weak.",,,,1281029150321651718,https://twitter.com/PhantomMonty/status/1281029150321651718
